path	lines	object_or_application	live_inbound_sources	superseding_owner	disposition	target	verification
archive/cpp-engine/receipts/R32_SANITIZER_AUDIT.txt	9	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R32_SEALED_RETURN.txt	24	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R32_SOURCE_ACCESS_AUDIT.txt	10	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R33_APPLICATION_INITCHECK.txt	2	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R33_APPLICATION_MEMCHECK.txt	2	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R33_ARCHETYPE_GROUP_ATLAS.tsv	282	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R33_CHARACTERISTIC_APPLICATION_DEED.txt	55	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R33_CHARACTERISTIC_DISCOVERY_DEED.txt	151	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R33_CHARACTERISTIC_HYPERGEOMETRY.lean	129	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R33_CHARACTERISTIC_HYPERGEOMETRY_DOSSIER.md	11	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R33_CHARACTERISTIC_HYPERGEOMETRY_TRACE_TRANSPORT_RECEIPT.md	170	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R33_CHARACTERISTIC_PAIR_ATLAS.tsv	6309	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R33_DETERMINISM.txt	6	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R33_DISCOVERY_INITCHECK.txt	2	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R33_DISCOVERY_MEMCHECK.txt	2	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R33_HELDOUT_CHARACTERISTIC.lean	21	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R33_HELDOUT_CHARACTERISTIC_ATLAS.tsv	11	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R33_HOST_CONFORMANCE.txt	11	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R33_POST_SEAL_LITERATURE_COMPARISON.md	7	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R33_SANITIZER_AUDIT.txt	11	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R33_SEALED_RETURN.txt	22	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R33_SOURCE_ACCESS_AUDIT.txt	10	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R33_TRACE_LAW_ATLAS.tsv	14	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R33_TRANSITION_WORD_ATLAS.tsv	135	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R34_THREE_FACE_TRACE_FIBER_LIFTING_RECEIPT.md	189	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R35_TRACE_CHARACTER_REBASE_ATLAS_RECEIPT.md	201	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R3_SOURCE_TOPOLOGY_RECEIPT.md	143	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R4_BODY_LIFECYCLE_RECEIPT.md	145	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R5_CAUSAL_CURRENT_RECEIPT.md	155	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R6_MANY_CURRENT_WEAVE_RECEIPT.md	135	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R7_CORE_RECEIVER_GEOMETRY_RECEIPT.md	101	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R8_STATEFUL_BOUNDARY_CONDENSATION_RECEIPT.md	85	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/R9_AGNOSTIC_CODECS_REFLECTION_RECEIPT.md	89	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/receipts/REACH_AUDIT.txt	12	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R21_BINARY_CODE_PROBLEM.card	1	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R21_GAPCVP_MOMENTS.card	6	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R22_CM_INCIDENCE.card	1	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R23_TORIC_CYCLE.card	7	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R24_ALGEBRAIC_VARIATION.card	3	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R25_CAUSAL_LINEAR_CHAIN.card	1	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R26_INTRINSIC_HYPERGEOMETRY.card	11	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R27_EXPRESSION_GEOMETRY.card	21	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R28_HODGE_REALIZATION.card	6	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R29_ARITHMETIC_SPECTRAL.card	9	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R30_COORDINATE_COVER.card	1	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R30_LATTICE_POTENTIAL.card	6	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R30_MATCHING_JACOBIAN.card	3	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R31_CONDUCTANCE_STAR.card	1	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R31_GRADED_INCIDENCE.card	1	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R31_R18_RECIPROCAL.card	2	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R31_R24_CENTRAL_WALK.card	2	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R31_R29_SIGNED_TRACE.card	2	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R31_R30_POLYGONS.card	5	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R31_SIGNED_CARRIER.card	2	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R31_SQUARE_WALK.card	5	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R32_COMPOSITION.card	1	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R32_HELDOUT_TRIANGLE.card	1	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R32_LOCAL_CHART.card	1	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R32_OCCURRENCE_INCIDENCE.card	1	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R32_RECEIVER.card	1	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R32_RETURN_CONDUCT.card	1	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R33_HELDOUT_LOCAL_SYSTEM.card	1	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R33_POSITIVE_TRANSITIONS.card	1	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R33_RECHARTED_TRANSITIONS.card	1	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R33_SIGNED_TRANSITIONS.card	1	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R34_HELDOUT_ORIENTED_SYSTEM.card	1	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R34_POSITIVE_TRIPLES.card	1	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R34_RECHARTED_TRIPLES.card	1	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R34_SIGNED_TRIPLES.card	1	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R35_HELDOUT_REBASE_PATH.card	1	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R35_PRIMARY_REBASE.card	1	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R35_RECHARTED_REBASE.card	1	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/cards/R35_SIGNED_REBASE.card	1	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/algebraic_variation_card_adapter.cpp	139	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/algebraic_variation_store_adapter.cpp	75	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/arithmetic_spectral_card_adapter.cpp	139	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/arithmetic_spectral_store_adapter.cpp	85	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/blind_reconstruction_card_adapter.cpp	208	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/blind_reconstruction_store_adapter.cpp	83	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/causal_linear_card_adapter.cpp	122	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/causal_linear_store_adapter.cpp	82	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/characteristic_card_adapter.cpp	91	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/characteristic_rest_adapter.cpp	66	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/characteristic_store_adapter.cpp	93	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/cm_incidence_card_adapter.cpp	138	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/cm_incidence_store_adapter.cpp	83	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/codec_store_adapter.cpp	136	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/conditioned_production_arena.hpp	171	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/conditioned_production_deed.cpp	213	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/conditioned_production_source.hpp	155	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/constraint_rebase_deed.cpp	168	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/cultivated_card_adapter.cpp	121	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/cultivated_rest_adapter.cpp	46	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/elementary_card_adapter.cpp	125	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/elementary_rest_adapter.cpp	38	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/enclosure_deed.cpp	140	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/expression_geometry_card_adapter.cpp	154	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/expression_geometry_store_adapter.cpp	101	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/grown_circuit_deed.cpp	135	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/hodge_realization_card_adapter.cpp	143	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/hodge_realization_store_adapter.cpp	85	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/inherited_predecessor_deed.cpp	33	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/intrinsic_hypergeometry_card_adapter.cpp	139	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/intrinsic_hypergeometry_store_adapter.cpp	83	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/lean_checker_process.cpp	213	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/mathematical_source_adapter.cpp	182	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/one_standing_deed.cpp	210	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/one_standing_report.hpp	85	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/phase_crystal_store_adapter.cpp	88	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r11_mathematical_occurrence_ecology_deed.cpp	36	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r18_phase_crystal_deed.cpp	31	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r19_characteristic_deed.cpp	31	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r1_exact_deed.cpp	60	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r20_regular_singular_deed.cpp	31	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r21_blind_reconstruction_deed.cpp	52	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r22_cm_incidence_deed.cpp	41	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r23_toric_cycle_deed.cpp	40	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r24_algebraic_variation_deed.cpp	39	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r25_causal_linear_deed.cpp	50	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r26_intrinsic_hypergeometry_deed.cpp	44	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r27_expression_geometry_deed.cpp	38	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r28_hodge_realization_deed.cpp	37	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r29_arithmetic_spectral_deed.cpp	39	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r2_structure_deed.cpp	37	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r30_rederivation_deed.cpp	60	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r31_cultivated_application_deed.cpp	88	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r31_organ_cultivation_deed.cpp	91	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r32_elementary_discovery_deed.cpp	106	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r32_heldout_holonomy_deed.cpp	55	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r33_characteristic_application_deed.cpp	125	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r33_characteristic_discovery_deed.cpp	191	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r34_trace_fiber_application_deed.cpp	98	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r34_trace_fiber_discovery_deed.cpp	156	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r35_trace_rebase_application_deed.cpp	130	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r35_trace_rebase_atlas.hpp	174	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r35_trace_rebase_discovery_deed.cpp	120	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r3_source_topology_deed.cpp	47	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r4_body_lifecycle_deed.cpp	30	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r5_causal_current_deed.cpp	37	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
archive/cpp-engine/src/apparatus/host/r6_many_current_weave_deed.cpp	34	frozen_archive	0	unresolved	unresolved_law_and_citation_audit	git_revision_or_live_owner	static_inbound_link_scan_at_d17910d3
