kind	head	detail	form	witness
identity	constFormalMultilinearSeries		constFormalMultilinearSeries x0 x1 x2 x3 = 0 	[NontriviallyNormedField 𝕜] [NormedAddCommGroup E] [NormedAddCommGroup F] [NormedSpace 𝕜 E] [NormedSpace 𝕜 F] {c : F} {n : ℕ} (hn : n ≠ 0) : constFormalMultilinearSeries 𝕜 E c n = 0
identity	constFormalMultilinearSeries		constFormalMultilinearSeries x0 x1 x2 x3 = ContinuousMultilinearMap.uncurry0 x4 x4 x2	[NontriviallyNormedField 𝕜] [NormedAddCommGroup E] [NormedAddCommGroup F] [NormedSpace 𝕜 E] [NormedSpace 𝕜 F] {c : F} : constFormalMultilinearSeries 𝕜 E c 0 = ContinuousMultilinearMap.uncurry0 _ _ c
identity	constRingHom		constRingHom x0 x1 = algebraMap x1 x2	: constRingHom A R = algebraMap R (A → R)
identity	constVAdd		constVAdd x0 x1 = 1 	: constVAdd P (0 : G) = 1
identity	constVAdd		constVAdd x0 x1 x2 = AffineEquiv.refl x3 x3	: constVAdd k P₁ 0 = AffineEquiv.refl _ _
identity	constVAdd		constVAdd x0 x1 x2 = refl x0 x1	: constVAdd 𝕜 P (0 : V) = refl 𝕜 P
identity	constantCoeff		constantCoeff x0 = 0 	: constantCoeff (0 : MvPowerSeries σ R) = 0
identity	constantCoeff		constantCoeff x0 = 0 	(M : Matrix m n R) (i : m) : constantCoeff (M.toMvPolynomial i) = 0
identity	constantCoeff		constantCoeff x0 = 0 	(i : σ) : constantCoeff (X i : MvPolynomial σ R) = 0
identity	constantCoeff		constantCoeff x0 = 0 	(f : M₁ →ₗ[R] M₂) (i : ι₂) : constantCoeff (f.toMvPolynomial b₁ b₂ i) = 0
identity	constantCoeff		constantCoeff x0 = 0 	(n : ℕ) : constantCoeff (wittAdd p n) = 0
identity	constantCoeff		constantCoeff x0 = 0 	(n : ℕ) : constantCoeff (wittMul p n) = 0
identity	constantCoeff		constantCoeff x0 = 0 	(m : ℕ) (n : ℕ) : constantCoeff (wittNSMul p m n) = 0
identity	constantCoeff		constantCoeff x0 = 0 	(n : ℕ) : constantCoeff (wittNeg p n) = 0
identity	constantCoeff		constantCoeff x0 = 0 	[hp : Fact p.Prime] (n : ℕ) : constantCoeff (wittPolynomial p R n) = 0
identity	constantCoeff		constantCoeff x0 = 0 	(Φ : MvPolynomial idx ℤ) (h : constantCoeff Φ = 0) (n : ℕ) : constantCoeff (wittStructureInt p Φ n) = 0
identity	constantCoeff		constantCoeff x0 = 0 	(Φ : MvPolynomial idx ℚ) (h : constantCoeff Φ = 0) (n : ℕ) : constantCoeff (wittStructureRat p Φ n) = 0
identity	constantCoeff		constantCoeff x0 = 0 	(n : ℕ) : constantCoeff (wittSub p n) = 0
identity	constantCoeff		constantCoeff x0 = 0 	(z : ℤ) (n : ℕ) : constantCoeff (wittZSMul p z n) = 0
identity	constantCoeff		constantCoeff x0 = 0 	[hp : Fact p.Prime] [Invertible (p : R)] (n : ℕ) : constantCoeff (xInTermsOfW p R n) = 0
identity	constantCoeff		constantCoeff x0 = 1 	: constantCoeff (1 : MvPowerSeries σ R) = 1
identity	constantCoeff		constantCoeff x0 = 1 	[Ring A] [Algebra R A] (r : R) : constantCoeff (binomialSeries A r) = 1
identity	constantCoeff		constantCoeff x0 = 1 	: constantCoeff (exp A) = 1
identity	constantCoeff		constantCoeff x0 = 1 	: constantCoeff catalanSeries = 1
identity	constantCoeff		constantCoeff x0 = 1 	: constantCoeff largeSchroderSeries = 1
identity	constantCoeff		constantCoeff x0 = a 	(a : R) : constantCoeff (C a) = a
identity	constantCoeff		constantCoeff x0 = coeff x1 x2	{f : R⟦X⟧} : constantCoeff (divXPowOrder f) = coeff f.order.toNat f
identity	constantCoeff		constantCoeff x0 = constantCoeff x1	{τ : Type*} (f : σ → τ) (φ : MvPolynomial σ R) : constantCoeff (rename f φ) = constantCoeff φ
identity	constantCoeff		constantCoeff x0 = constantCoeff x1	(Φ : MvPolynomial idx ℤ) : constantCoeff (wittStructureInt p Φ 0) = constantCoeff Φ
identity	constantCoeff		constantCoeff x0 = constantCoeff x1	(Φ : MvPolynomial idx ℚ) : constantCoeff (wittStructureRat p Φ 0) = constantCoeff Φ
identity	constantCoeff		constantCoeff x0 = f x1	(f : R →+* S₁) (φ : MvPolynomial σ R) : constantCoeff (MvPolynomial.map f φ) = f (constantCoeff φ)
identity	constantCoeff		constantCoeff x0 = f x1	(φ : MvPowerSeries σ R) : constantCoeff (map f φ) = f (constantCoeff φ)
identity	constantCoeff		constantCoeff x0 = f x1	{f : ℕ → R} : constantCoeff (mk f) = f 0
identity	constantCoeff		constantCoeff x0 = finsum x1	(ha : HasSubst a) (f : MvPowerSeries σ R) : constantCoeff (subst a f) = finsum (fun d ↦ coeff d f • (constantCoeff (d.prod fun s e => (a s) ^ e)))
identity	constantCoeff		constantCoeff x0 = r 	(r : R) : constantCoeff (C r : MvPolynomial σ R) = r
identity	constantCoeff		constantCoeff x0 x1 = 0 	(s : σ) : constantCoeff (R := R) (X s) = 0
identity	constantCoeff		constantCoeff x0 x1 = 0 	: constantCoeff (R := R) 0 = 0
identity	constantCoeff		constantCoeff x0 x1 = 0 	: constantCoeff (R := R) X = 0
identity	constantCoeff		constantCoeff x0 x1 = 1 	: constantCoeff (R := R) 1 = 1
identity	constantCoeff		constantCoeff x0 x1 = a 	(a : R) : constantCoeff (σ := σ) (C a) = a
identity	constantCoeff.comp		constantCoeff.comp x0 = RingHom.id x1	: constantCoeff.comp (C : R →+* MvPolynomial σ R) = RingHom.id R
identity	constantCoeff.comp		constantCoeff.comp x0 = RingHom.id x1	: constantCoeff.comp (algebraMap R (MvPolynomial σ R)) = RingHom.id R
identity	constantCoeff.comp		constantCoeff.comp x0 = RingHom.id x1	: constantCoeff.comp C = RingHom.id R
identity	constantsVarsEquivLeft.symm		constantsVarsEquivLeft.symm x0 = varsToConstants x1	(t : L.Term ((γ ⊕ α) ⊕ β)) : constantsVarsEquivLeft.symm t = varsToConstants (t.relabel (Equiv.sumAssoc _ _ _))
identity	constr		constr x0 x1 x2 x3 = f 	{g : ι → M'} {f : M →ₗ[R] M'} (h : ∀ i, g i = f (b i)) : constr (M' := M') b S g = f
identity	constr		constr x0 x1 x2 x3 = f.comp x4	(f : M' →ₗ[R] M') (v : ι → M') : constr (M' := M') b S (f ∘ v) = f.comp (constr (M' := M') b S v)
identity	contDiffGroupoid		contDiffGroupoid x0 x1 = continuousGroupoid x2	: contDiffGroupoid 0 I = continuousGroupoid H
identity	contSupp		contSupp x0 = codeSupp x1 x0	(f k) : contSupp (Cont'.fix f k) = codeSupp f (Cont'.fix f k)
identity	contSupp		contSupp x0 = codeSupp x1 x2	(f k) : contSupp (Cont'.comp f k) = codeSupp f k
identity	content		content x0 = 0 	: content (0 : R[X]) = 0
identity	content		content x0 = 1 	{k : ℕ} : content ((X : R[X]) ^ k) = 1
identity	content		content x0 = 1 	: content (1 : R[X]) = 1
identity	content		content x0 = 1 	: content (X : R[X]) = 1
identity	content		content x0 = content x1	{p : R[X]} : content (X * p) = content p
identity	content		content x0 = normalize x1	{r : R} {k : ℕ} : content (monomial k r) = normalize r
identity	continuousMapEval		continuousMapEval x0 x1 x2 x3 = f x2	(x : X) (f : C(X, 𝕜)) : continuousMapEval X 𝕜 x f = f x
identity	continuousMapOfUnique		continuousMapOfUnique x0 x1 = y 	[Unique X] (y : Y) (x : X) : continuousMapOfUnique y x = y
identity	continuousMapOfUnique.symm		continuousMapOfUnique.symm x0 = f x1	[Unique X] (f : C(X, Y)) : continuousMapOfUnique.symm f = f default
identity	continuousMultilinearCurryFin1		continuousMultilinearCurryFin1 x0 x1 x2 x3 = f.linearDeriv x4	[DecidableEq ι] : continuousMultilinearCurryFin1 𝕜 (∀ i, E i) F (f.toFormalMultilinearSeries.changeOrigin x 1) = f.linearDeriv x
identity	continuousMultilinearCurryLeftEquiv		continuousMultilinearCurryLeftEquiv x0 x1 x2 x3 x4 x5 = f x6	(f : ContinuousMultilinearMap 𝕜 Ei G) (x : Ei 0) (v : Π i : Fin n, Ei i.succ) : continuousMultilinearCurryLeftEquiv 𝕜 Ei G f x v = f (cons x v)
identity	continuousMultilinearCurryRightEquiv		continuousMultilinearCurryRightEquiv x0 x1 x2 x3 x4 x5 = f x6	(f : ContinuousMultilinearMap 𝕜 Ei G) (v : Π i : Fin n, Ei <| castSucc i) (x : Ei (last n)) : continuousMultilinearCurryRightEquiv 𝕜 Ei G f v x = f (snoc v x)
identity	contract		contract x0 x1 = C x2	(r : R) : contract p (C r) = C r
identity	contract		contract x0 x1 = f 	{f : R[X]} : contract 1 f = f
identity	contract		contract x0 x1 = f 	{f : R[X]} (hp : p ≠ 0) : contract p (expand R p f) = f
identity	contractLeft		contractLeft x0 x1 x2 = f x3	(f : Module.Dual R M) (m : M) : contractLeft R M (f ⊗ₜ m) = f m
identity	contractNth		contractNth x0 x1 x2 x3 = g x4	(j : Fin (n + 1)) (op : α → α → α) (g : Fin (n + 1) → α) (k : Fin n) (h : (k : ℕ) < j) : contractNth j op g k = g (Fin.castSucc k)
identity	contractNth		contractNth x0 x1 x2 x3 = g x4	(j : Fin (n + 1)) (op : α → α → α) (g : Fin (n + 1) → α) (k : Fin n) (hjk : (j : ℕ) ≠ k) : contractNth j op g k = g (j.succAbove k)
identity	contractNth		contractNth x0 x1 x2 x3 = g x4	(j : Fin (n + 1)) (op : α → α → α) (g : Fin (n + 1) → α) (k : Fin n) (h : (j : ℕ) < k) : contractNth j op g k = g k.succ
identity	contractNth		contractNth x0 x1 x2 x3 = op x4 x5	(j : Fin (n + 1)) (op : α → α → α) (g : Fin (n + 1) → α) (k : Fin n) (h : (k : ℕ) = j) : contractNth j op g k = op (g (Fin.castSucc k)) (g k.succ)
identity	contractRight		contractRight x0 x1 x2 = f x3	(f : Module.Dual R M) (m : M) : contractRight R M (m ⊗ₜ f) = f m
identity	contractRight		contractRight x0 x1 x2 = reverse x3	(x : CliffordAlgebra Q) : contractRight (Q := Q) x d = reverse (contractLeft (R := R) (M := M) d <| reverse x)
identity	convergent		convergent x0 x1 = 0 	(n : ℕ) : convergent 0 n = 0
identity	convergent		convergent x0 x1 = ξ 	{ξ : ℤ} (n : ℕ) : convergent ξ n = ξ
identity	convexBodySumFun		convexBodySumFun x0 = convexBodySumFun x1	(x : mixedSpace K) : convexBodySumFun (-x) = convexBodySumFun x
identity	convexCombo		convexCombo x0 x1 x2 = convexCombo x1 x0 x3	{a b : ℝ} (x y : Icc a b) (t : unitInterval) : convexCombo x y (unitInterval.symm t) = convexCombo y x t
identity	convexCombo		convexCombo x0 x1 x2 = convexCombo x3 x4 x5	{a b : ℝ} (x y z : Icc a b) (s t : unitInterval) : convexCombo (convexCombo x y s) z t = convexCombo x (convexCombo y z (convexCombo_assoc_coeff₂' s t)) (convexCombo_assoc_coeff₁' s t)
identity	convexCombo		convexCombo x0 x1 x2 = convexCombo x3 x4 x5	{a b : ℝ} (x y z : Icc a b) (s t : unitInterval) : convexCombo x (convexCombo y z t) s = convexCombo (convexCombo x y (convexCombo_assoc_coeff₁ s t)) z (convexCombo_assoc_coeff₂ s t)
identity	convexCombo		convexCombo x0 x1 x2 = x 	{a b : ℝ} (x y : Icc a b) : convexCombo x y 0 = x
identity	convexCombo		convexCombo x0 x1 x2 = y 	{a b : ℝ} (x y : Icc a b) : convexCombo x y 1 = y
identity	convexComboPair		convexComboPair x0 x1 x2 x2 x2 x3 x4 = x 	{x y : M} : convexComboPair (1 : R) 0 (by simp) (by simp) (by simp) x y = x
identity	convexComboPair		convexComboPair x0 x1 x2 x2 x2 x3 x4 = y 	{x y : M} : convexComboPair (0 : R) 1 (by simp) (by simp) (by simp) x y = y
identity	convexComboPair		convexComboPair x0 x1 x2 x3 x4 x5 x5 = x 	{s t : R} (hs : 0 ≤ s) (ht : 0 ≤ t) (h : s + t = 1) {x : M} : convexComboPair s t hs ht h x x = x
identity	convexHull		convexHull x0 x1 = 0 	: convexHull 𝕜 (0 : Set E) = 0
identity	convexHull		convexHull x0 x1 = absConvexHull x0 x2	{s : Set E} : convexHull ℝ (s ∪ -s) = absConvexHull ℝ s
identity	convexHull		convexHull x0 x1 = closedBall x2 x3	{F : Type*} [NormedAddCommGroup F] [NormedSpace ℝ F] [Nontrivial F] (x : F) {r : ℝ} (hr : 0 ≤ r) : convexHull ℝ (sphere x r) = closedBall x r
identity	convexHull		convexHull x0 x1 = convexHull x0 x2	(s t : Set E) : convexHull 𝕜 (convexHull 𝕜 s ∪ t) = convexHull 𝕜 (s ∪ t)
identity	convexHull		convexHull x0 x1 = convexHull x0 x2	(s t : Set E) : convexHull 𝕜 (s ∪ convexHull 𝕜 t) = convexHull 𝕜 (s ∪ t)
identity	convexHull		convexHull x0 x1 = convexJoin x0 x2 x3	(hs : s.Nonempty) : convexHull 𝕜 (insert x s) = convexJoin 𝕜 {x} (convexHull 𝕜 s)
identity	convexHull		convexHull x0 x1 = convexJoin x0 x2 x3	(hs : s.Nonempty) (ht : t.Nonempty) : convexHull 𝕜 (s ∪ t) = convexJoin 𝕜 (convexHull 𝕜 s) (convexHull 𝕜 t)
identity	convexHull		convexHull x0 x1 = convexJoin x0 x2 x3	(hs : Convex 𝕜 s) (ht : Convex 𝕜 t) (hs₀ : s.Nonempty) (ht₀ : t.Nonempty) : convexHull 𝕜 (s ∪ t) = convexJoin 𝕜 s t
identity	convexHull		convexHull x0 x1 = haveI 	{E : Type*} [AddCommGroup E] [Module R E] {s : Set E} (hs : s.Finite) : convexHull R s = haveI
identity	convexHull		convexHull x0 x1 = s.pi x2	(s : Set ι) (t : Π i, Set (E i)) : convexHull 𝕜 (s.pi t) = s.pi (fun i ↦ convexHull 𝕜 (t i))
identity	convexHull		convexHull x0 x1 = segment x0 x2 x3	[IsOrderedRing 𝕜] (x y : E) : convexHull 𝕜 {x, y} = segment 𝕜 x y
identity	convexHull		convexHull x0 x1 = stdSimplex x0 x2	[DecidableEq ι] : convexHull R (range fun i : ι ↦ Pi.single i 1) = stdSimplex R ι
identity	convexHull		convexHull x0 x1 = stdSimplex x0 x2	[DecidableEq ι] : convexHull R (range fun i j : ι => if i = j then (1 : R) else 0) = stdSimplex R ι
identity	convexHull		convexHull x0 x1 = univ 	: convexHull 𝕜 (univ : Set E) = univ
identity	convexJoin		convexJoin x0 x1 x2 = convexHull x0 x3	(a b c d : E) : convexJoin 𝕜 (segment 𝕜 a b) (segment 𝕜 c d) = convexHull 𝕜 {a, b, c, d}
identity	convexJoin		convexJoin x0 x1 x2 = convexHull x0 x3	(a b c : E) : convexJoin 𝕜 (segment 𝕜 a b) {c} = convexHull 𝕜 {a, b, c}
identity	convexJoin		convexJoin x0 x1 x2 = convexHull x0 x3	(a b c : E) : convexJoin 𝕜 {a} (segment 𝕜 b c) = convexHull 𝕜 {a, b, c}
identity	convexJoin		convexJoin x0 x1 x2 = convexJoin x0 x2 x1	(s t : Set E) : convexJoin 𝕜 s t = convexJoin 𝕜 t s
identity	convexJoin		convexJoin x0 x1 x2 = convexJoin x0 x3 x4	(s t u v : Set E) : convexJoin 𝕜 (convexJoin 𝕜 s t) (convexJoin 𝕜 u v) = convexJoin 𝕜 (convexJoin 𝕜 s u) (convexJoin 𝕜 t v)
identity	convexJoin		convexJoin x0 x1 x2 = convexJoin x0 x3 x4	(s t u : Set E) : convexJoin 𝕜 (convexJoin 𝕜 s t) u = convexJoin 𝕜 (convexJoin 𝕜 s u) t
identity	convexJoin		convexJoin x0 x1 x2 = convexJoin x0 x3 x4	(s t u : Set E) : convexJoin 𝕜 (convexJoin 𝕜 s t) u = convexJoin 𝕜 s (convexJoin 𝕜 t u)
identity	convexJoin		convexJoin x0 x1 x2 = convexJoin x0 x3 x4	(s t u : Set E) : convexJoin 𝕜 s (convexJoin 𝕜 t u) = convexJoin 𝕜 t (convexJoin 𝕜 s u)
identity	convexJoin		convexJoin x0 x1 x2 = segment x0 x3 x4	(x : E) : convexJoin 𝕜 {x} {y} = segment 𝕜 x y
identity	convolution		convolution x0 x1 x2 = convolution x3 x2 x1	(B : F₁ →L[𝕜] F₂ →L[𝕜] F₃) (f : 𝓢(E, F₁)) (g : 𝓢(E, F₂)) : convolution B.flip g f = convolution B f g
identity	coord		coord x0 x1 x2 x3 = c 	{x : E} (h : x ≠ 0) (c : 𝕜) : coord 𝕜 x h (toSpanNonzeroSingleton 𝕜 x h c) = c
identity	coprod		coprod x0 x1 = LinearMap.id 	: coprod (inl R M M₂) (inr R M M₂) = LinearMap.id
identity	coprod.desc		coprod.desc x0 x1 = 𝟙 x2	{X Y : C} [HasBinaryCoproduct X Y] : coprod.desc coprod.inl coprod.inr = 𝟙 (X ⨿ Y)
identity	coprod.map		coprod.map x0 x1 = 𝟙 x2	{X Y : C} [HasBinaryCoproduct X Y] : coprod.map (𝟙 X) (𝟙 Y) = 𝟙 _
identity	coprodAssoc		coprodAssoc x0 x1 x2 x3 = inl x4	(x : M) : coprodAssoc M N P (inl (inl x)) = inl x
identity	coprodAssoc		coprodAssoc x0 x1 x2 x3 = inr x3	(x : P) : coprodAssoc M N P (inr x) = inr (inr x)
identity	coprodAssoc		coprodAssoc x0 x1 x2 x3 = inr x4	(x : N) : coprodAssoc M N P (inl (inr x)) = inr (inl x)
identity	coprodMap		coprodMap x0 x1 = f x2 x3	(f : ∀ i : ι, M i →ₗ[R] N) (i : ι) (x : M i) : coprodMap f (single i x) = f i x
identity	coproducts.		coproducts. x0 x1 = W 	[IsStableUnderCoproducts.{w} W] : coproducts.{w} W = W
identity	copy		copy x0 x1 = Measure.dirac x2	(a : α) : copy α a = Measure.dirac (a, a)
identity	copy		copy x0 x1 x2 = f 	(f : Ω^ N X x) {g : (I^N) → X} (h : g = f) : copy f g h = f
identity	copyCount		copyCount x0 x1 = 1 	(G : SimpleGraph V) : copyCount G (⊥ : SimpleGraph V) = 1
identity	core		core x0 x1 = core x2 x3	: core (R ○ S) u = core R (core S u)
identity	core		core x0 x1 = t 	: core .id t = t
identity	corec		corec x0 x0 x1 = const x1	(a : α) : corec id id a = const a
identity	corec		corec x0 x1 = cons x2 x3	{f : β → Option (α × β)} {b : β} {x : α} {s : β} (h : f b = .some (x, s)) : corec f b = cons x (corec f s)
identity	corec		corec x0 x1 = nil 	(f : β → Option (α × β)) (b : β) (h : f b = .none) : corec f b = nil
identity	corec		corec x0 x1 x2 = iterate x1 x2	(f : α → α) (a : α) : corec id f a = iterate f a
identity	corec		corec x0 x1 x2 = map x0 x3	(f : α → β) (g : α → α) (a : α) : corec f g a = map f (iterate g a)
identity	coroot		coroot x0 = 0 	[Nontrivial L] : coroot (0 : Weight K H L) = 0
identity	coroot		coroot x0 = preReflection x1 x2 x3	[CharZero R] [IsDomain R] [IsTorsionFree R M] (p : M →ₗ[R] N →ₗ[R] R) [p.IsPerfPair] (root : ι ↪ M) (coroot : ι ↪ N) (hp : ∀ i, p (root i) (coroot i) = 2) (hr : ∀ i, MapsTo (preReflection (root i) (p.flip (coroot i))) (range root) (range root)) (hc : ∀ i, MapsTo (preReflection (coroot i) (p (root i))) (range coroot) (range coroot)) {i j k : ι} (hk : root k = preReflection (root i) (p.flip (coroot i)) (root j)) : coroot k = preReflection (coroot i) (p (root i)) (coroot j)
identity	coroot		coroot x0 x1 x2 = 2 	: coroot B hx x = 2
identity	cos		cos x0 = 0 	: cos (π / 2) = 0
identity	cos		cos x0 = 1 	: cos (0 : Angle) = 1
identity	cos		cos x0 = 1 	: cos (2 * π) = 1
identity	cos		cos x0 = 1 	(n : ℕ) : cos (n * (2 * π)) = 1
identity	cos		cos x0 = 1 	: cos 0 = 1
identity	cos		cos x0 = Real.cos x1	(x : ℝ) : cos (x : Angle) = Real.cos x
identity	cos		cos x0 = conj x1	: cos (conj x) = conj (cos x)
identity	cos		cos x0 = cos x1	: cos (-x) = cos x
identity	cos		cos x0 = cos x1	(θ : Angle) : cos (-θ) = cos θ
identity	cos		cos x0 = cos x1	(x : ℂ) : cos (2 * π - x) = cos x
identity	cos		cos x0 = cos x1	(x : ℂ) (n : ℕ) : cos (n * (2 * π) - x) = cos x
identity	cos		cos x0 = cos x1	(x : ℂ) : cos (x + 2 * π) = cos x
identity	cos		cos x0 = cos x1	(x : ℂ) (n : ℕ) : cos (x + n * (2 * π)) = cos x
identity	cos		cos x0 = cos x1	(x : ℂ) : cos (x - 2 * π) = cos x
identity	cos		cos x0 = cos x1	(x : ℂ) (n : ℕ) : cos (x - n * (2 * π)) = cos x
identity	cos		cos x0 = cosh x1	: cos (x * I) = cosh x
identity	cos		cos x0 = sin x1	(x : ℂ) : cos (x - π / 2) = sin x
identity	cos		cos x0 = sin x1	(θ : Angle) : cos (θ - ↑(π / 2)) = sin θ
identity	cos		cos x0 = sin x1	(x : ℂ) : cos (π / 2 - x) = sin x
identity	cos		cos x0 = sin x1	(θ : Angle) : cos (↑(π / 2) - θ) = sin θ
identity	cos		cos x0 = x 	{x : ℝ} (hx₁ : -1 ≤ x) (hx₂ : x ≤ 1) : cos (arccos x) = x
identity	cosKernel		cosKernel x0 x1 = 0 	(a : UnitAddCircle) {x : ℝ} (hx : x ≤ 0) : cosKernel a x = 0
identity	cosKernel		cosKernel x0 x1 = cosKernel x2 x1	(a : UnitAddCircle) (x : ℝ) : cosKernel (-a) x = cosKernel a x
identity	cosZeta		cosZeta x0 = riemannZeta 	: cosZeta 0 = riemannZeta
identity	cosZeta		cosZeta x0 x1 = 0 	(a : UnitAddCircle) (n : ℕ) : cosZeta a (-2 * (n + 1)) = 0
identity	cosZeta		cosZeta x0 x1 = cosZeta x2 x1	(a : UnitAddCircle) (s : ℂ) : cosZeta (-a) s = cosZeta a s
identity	cosh		cosh x0 = 1 	: cosh 0 = 1
identity	cosh		cosh x0 = conj x1	: cosh (conj x) = conj (cosh x)
identity	cosh		cosh x0 = cos x1	: cosh (x * I) = cos x
identity	cosh		cosh x0 = cosh x1	: cosh (-x) = cosh x
identity	cosh		cosh x0 = x 	{x : ℝ} (hx : 1 ≤ x) : cosh (arcosh x) = x
identity	cot		cot x0 = conj x1	: cot (conj x) = conj (cot x)
identity	cotangentCompAwaySec		cotangentCompAwaySec x0 x1 x2 x3 = x 	: cotangentCompAwaySec g P x (cMulXSubOneCotangent T g) = x
identity	counit		counit x0 = counit x1 x2	(i : ι) (a : A i) : counit (DFinsupp.single i a) = counit (R := R) a
identity	counit		counit x0 = counit x1 x2	(i : ι) (a : A) : counit (Finsupp.single i a) = counit (R := R) a
identity	counit		counit x0 = counit x1 x2	(f : F) (x : A) : counit (f x) = counit (R := R) x
identity	counit		counit x0 = counit x1 x2	(i : n) (a : A i) : counit (single i a) = counit (R := R) a
identity	counit		counit x0 = r 	(r : R) : counit r = r
identity	counit		counit x0 x1 = counit x2	(a : A) : counit (R := R) (antipode R a) = counit a
identity	counit		counit x0 x1 = n 	(n : ℕ) : counit (R := R) (n : A) = n
identity	counit		counit x0 x1 = n 	(n : ℤ) : counit R (C n) = n
identity	counit		counit x0 x1 = r 	(r : R) : counit (R := R) (algebraMap R A r) = r
identity	counit		counit x0 x1 = r 	(r : R) : counit R (X r) = r
identity	counitAlgHom		counitAlgHom x0 x0 = .id x0 x0	: counitAlgHom R R = .id R R
identity	counitBialgHom		counitBialgHom x0 x0 = .id x0 x0	: counitBialgHom R R = .id R R
identity	counitBialgHom		counitBialgHom x0 x1 = Coalgebra.counitCoalgHom x0 x1	: counitBialgHom R A = Coalgebra.counitCoalgHom R A
identity	counitBialgHom		counitBialgHom x0 x1 x2 = Coalgebra.counit x2	(x : A) : counitBialgHom R A x = Coalgebra.counit x
identity	counitCoalgHom		counitCoalgHom x0 x1 = counit x2 x3	: counitCoalgHom R A = counit (R := R) (A := A)
identity	counitCoalgHom		counitCoalgHom x0 x1 x2 = counit x2	(x : A) : counitCoalgHom R A x = counit x
identity	counitForward		counitForward x0 x1 x2 = OverArrows.map₁ x3 x4 x5	{G : (CostructuredArrow yoneda A)ᵒᵖ ⥤ Type v} (η : F ⟶ G) (s : (CostructuredArrow yoneda A)ᵒᵖ) (x : F.obj s) : counitForward G s.unop (η.app s x) = OverArrows.map₁ (counitForward F s.unop x) (yonedaCollectionPresheafMap₁ η) (by cat_disch)
identity	counitForward		counitForward x0 x1 x2 = OverArrows.map₂ x3 x4 x5	(s t : (CostructuredArrow yoneda A)ᵒᵖ) (f : t ⟶ s) (x : F.obj t) : counitForward F s.unop (F.map f x) = OverArrows.map₂ (counitForward F t.unop x) f.unop.left (by simp)
identity	counitNat		counitNat x0 x1 = a 	(a : A) : counitNat A (X a) = a
identity	counitNat		counitNat x0 x1 = n 	(n : ℕ) : counitNat A (C n) = n
identity	count		count x0 = 0 	(hp : ¬Irreducible p) : count p = 0
identity	count		count x0 = 1 	[MeasurableSingletonClass α] (a : α) : count ({a} : Set α) = 1
identity	count		count x0 = ENat.card x1	: count (univ : Set α) = ENat.card α
identity	count		count x0 = count x1	[MeasurableSingletonClass α] [MeasurableSingletonClass β] {f : β → α} (hf : Function.Injective f) (s : Set β) : count (f '' s) = count s
identity	count		count x0 = s.encard 	(hs : MeasurableSet s) : count s = s.encard
identity	count		count x0 x1 = 0 	(n : ℕ) : count (fun _ ↦ False) n = 0
identity	count		count x0 x1 = 0 	{p} [DecidablePred p] {a} {s : Multiset α} (h : ¬p a) : count a (filter p s) = 0
identity	count		count x0 x1 = 0 	(a : α) : count a 0 = 0
identity	count		count x0 x1 = 0 	{a : α} {s : Multiset α} (h : a ∉ s) : count a s = 0
identity	count		count x0 x1 = 0 	(hp : Irreducible p) : count p (0 : FactorSet α) = 0
identity	count		count x0 x1 = 0 	: count p (nth p 0) = 0
identity	count		count x0 x1 = 0 	: count p 0 = 0
identity	count		count x0 x1 = 1 	{n : ℕ} (a : Fin n) : count a (finRange n) = 1
identity	count		count x0 x1 = 1 	(a : α) : count a ({a} : Multiset α) = 1
identity	count		count x0 x1 = 1 	[DecidableEq α] (a : α) : count a Finset.univ.val = 1
identity	count		count x0 x1 = 1 	[BEq α] [LawfulBEq α] {a : α} {l : List α} (d : Nodup l) (h : a ∈ l) : count a l = 1
identity	count		count x0 x1 = 1 	[DecidableEq α] {a : α} {s : Multiset α} (d : Nodup s) (h : a ∈ s) : count a s = 1
identity	count		count x0 x1 = Fintype.card x2	(n : ℕ) : count p n = Fintype.card { k : ℕ // k < n ∧ p k }
identity	count		count x0 x1 = Multiplicative.ofAdd x2	[DecidableEq α] (x : α) (l : FreeAddMonoid α) : count x l = Multiplicative.ofAdd (l.toList.count x)
identity	count		count x0 x1 = Pi.mulSingle x2 x0 x3 x4	[DecidableEq α] (x y : α) : count x (of y) = Pi.mulSingle (M := fun _ => Multiplicative ℕ) x (Multiplicative.ofAdd 1) y
identity	count		count x0 x1 = card x2	{α β : Type*} (f : α → β) (s : Multiset α) [DecidableEq β] (b : β) : count b (map f s) = card (s.filter fun a => b = f a)
identity	count		count x0 x1 = count x0 x2	{a b : α} (h : a ≠ b) (s : Multiset α) : count a (b ::ₘ s) = count a s
identity	count		count x0 x1 = count x0 x2	{a b : α} (ab : a ≠ b) (s : Multiset α) : count a (erase s b) = count a s
identity	count		count x0 x1 = count x0 x2	{p} [DecidablePred p] {a} {s : Multiset α} (h : p a) : count a (filter p s) = count a s
identity	count		count x0 x1 = count x0 x2	[DecidableEq α] {a x : α} {i : Fin (n + 1)} {s : Sym α (n - i)} (hx : x ≠ a) : count x (fill a i s : Multiset α) = count x s
identity	count		count x0 x1 = count x2 x1	(hl : IsChain (· ≠ ·) l) (h2 : Even (length l)) (b : Bool) : count (!b) l = count b l
identity	count		count x0 x1 = count x2 x1	(hl : IsChain (· ≠ ·) l) (h2 : Even (length l)) : count false l = count true l
