kind	head	detail	form	witness
identity	o.oangle		o.oangle x0 x1 = 0 	(x : V) {r₁ r₂ : ℝ} (hr₁ : 0 ≤ r₁) (hr₂ : 0 ≤ r₂) : o.oangle (r₁ • x) (r₂ • x) = 0
identity	o.oangle		o.oangle x0 x1 = 0 	(x : V) : o.oangle 0 x = 0
identity	o.oangle		o.oangle x0 x1 = 0 	(x : V) {r : ℝ} (hr : 0 ≤ r) : o.oangle x (r • x) = 0
identity	o.oangle		o.oangle x0 x1 = 0 	(x : V) : o.oangle x 0 = 0
identity	o.oangle		o.oangle x0 x1 = 0 	(x y : V) : o.oangle y (o.rotation (o.oangle x y) x) = 0
identity	o.oangle		o.oangle x0 x1 = Complex.arg x2	(f : V ≃ₗᵢ[ℝ] ℂ) (hf : Orientation.map (Fin 2) f.toLinearEquiv o = Complex.orientation) (x y : V) : o.oangle x y = Complex.arg (conj (f x) * f y)
identity	o.oangle		o.oangle x0 x1 = InnerProductGeometry.angle x0 x1	{x y : V} (h : (o.oangle x y).sign = 1) : o.oangle x y = InnerProductGeometry.angle x y
identity	o.oangle		o.oangle x0 x1 = Real.arccos x2	{x y : V} (h : o.oangle x y = ↑(π / 2)) : o.oangle (x + y) y = Real.arccos (‖y‖ / ‖x + y‖)
identity	o.oangle		o.oangle x0 x1 = Real.arccos x2	{x y : V} (h : o.oangle x y = ↑(π / 2)) : o.oangle (x - y) x = Real.arccos (‖x‖ / ‖x - y‖)
identity	o.oangle		o.oangle x0 x1 = Real.arccos x2	{x y : V} (h : o.oangle x y = ↑(π / 2)) : o.oangle x (x + y) = Real.arccos (‖x‖ / ‖x + y‖)
identity	o.oangle		o.oangle x0 x1 = Real.arccos x2	{x y : V} (h : o.oangle x y = ↑(π / 2)) : o.oangle y (y - x) = Real.arccos (‖y‖ / ‖y - x‖)
identity	o.oangle		o.oangle x0 x1 = Real.arcsin x2	{x y : V} (h : o.oangle x y = ↑(π / 2)) : o.oangle (x + y) y = Real.arcsin (‖x‖ / ‖x + y‖)
identity	o.oangle		o.oangle x0 x1 = Real.arcsin x2	{x y : V} (h : o.oangle x y = ↑(π / 2)) : o.oangle (x - y) x = Real.arcsin (‖y‖ / ‖x - y‖)
identity	o.oangle		o.oangle x0 x1 = Real.arcsin x2	{x y : V} (h : o.oangle x y = ↑(π / 2)) : o.oangle x (x + y) = Real.arcsin (‖y‖ / ‖x + y‖)
identity	o.oangle		o.oangle x0 x1 = Real.arcsin x2	{x y : V} (h : o.oangle x y = ↑(π / 2)) : o.oangle y (y - x) = Real.arcsin (‖x‖ / ‖y - x‖)
identity	o.oangle		o.oangle x0 x1 = Real.arctan x2	{x y : V} (h : o.oangle x y = ↑(π / 2)) : o.oangle (x + y) y = Real.arctan (‖x‖ / ‖y‖)
identity	o.oangle		o.oangle x0 x1 = Real.arctan x2	{x : V} (h : x ≠ 0) (r : ℝ) : o.oangle (x - r • o.rotation (π / 2 : ℝ) x) x = Real.arctan r
identity	o.oangle		o.oangle x0 x1 = Real.arctan x2	{x y : V} (h : o.oangle x y = ↑(π / 2)) : o.oangle (x - y) x = Real.arctan (‖y‖ / ‖x‖)
identity	o.oangle		o.oangle x0 x1 = Real.arctan x2	{x : V} (h : x ≠ 0) (r : ℝ) : o.oangle x (x + r • o.rotation (π / 2 : ℝ) x) = Real.arctan r
identity	o.oangle		o.oangle x0 x1 = Real.arctan x2	{x y : V} (h : o.oangle x y = ↑(π / 2)) : o.oangle x (x + y) = Real.arctan (‖y‖ / ‖x‖)
identity	o.oangle		o.oangle x0 x1 = Real.arctan x2	{x y : V} (h : o.oangle x y = ↑(π / 2)) : o.oangle y (y - x) = Real.arctan (‖x‖ / ‖y‖)
identity	o.oangle		o.oangle x0 x1 = o.oangle x0 x2	(x y : V) {r : ℝ} (hr : r < 0) : o.oangle x (r • y) = o.oangle x (-y)
identity	o.oangle		o.oangle x0 x1 = o.oangle x0 x2	(x y : V) {r : ℝ} (hr : 0 < r) : o.oangle x (r • y) = o.oangle x y
identity	o.oangle		o.oangle x0 x1 = o.oangle x2 x1	(x y : V) {r : ℝ} (hr : r < 0) : o.oangle (r • x) y = o.oangle (-x) y
identity	o.oangle		o.oangle x0 x1 = o.oangle x2 x1	(x y : V) {r : ℝ} (hr : 0 < r) : o.oangle (r • x) y = o.oangle x y
identity	o.oangle		o.oangle x0 x1 = o.oangle x2 x3	(x y : V) : o.oangle (-x) (-y) = o.oangle x y
identity	o.oangle		o.oangle x0 x1 = o.oangle x2 x3	(x y : V) : o.oangle (-x) y = o.oangle x (-y)
identity	o.oangle		o.oangle x0 x1 = o.oangle x2 x3	(x y : V) (θ : Real.Angle) : o.oangle (o.rotation θ x) (o.rotation θ y) = o.oangle x y
identity	o.oangle		o.oangle x0 x1 = o.oangle x2 x3	{w x y z : V} (h : InnerProductGeometry.angle w x = InnerProductGeometry.angle y z) (hs : (o.oangle w x).sign = (o.oangle y z).sign) : o.oangle w x = o.oangle y z
identity	o.oangle		o.oangle x0 x1 = o.oangle x2 x3	{x y : V} (h : ‖x‖ = ‖y‖) : o.oangle x (x - y) = o.oangle (y - x) y
identity	o.oangle		o.oangle x0 x1 = θ 	{x : V} (hx : x ≠ 0) (θ : Real.Angle) : o.oangle x (o.rotation θ x) = θ
identity	o.oangle		o.oangle x0 x1 = π 	{x : V} (hx : x ≠ 0) : o.oangle (-x) x = π
identity	o.oangle		o.oangle x0 x1 = π 	{x : V} (hx : x ≠ 0) : o.oangle x (-x) = π
identity	o.rotation		o.rotation x0 = J 	: o.rotation (π / 2 : ℝ) = J
identity	o.rotation		o.rotation x0 = LinearIsometryEquiv.neg x1	: o.rotation π = LinearIsometryEquiv.neg ℝ
identity	o.rotation		o.rotation x0 = LinearIsometryEquiv.refl x1 x2	: o.rotation 0 = LinearIsometryEquiv.refl ℝ V
identity	o.rotation		o.rotation x0 x1 = o.rotation x2 x3	(θ₁ θ₂ : Real.Angle) (x : V) : o.rotation θ₁ (o.rotation θ₂ x) = o.rotation (θ₁ + θ₂) x
identity	orthocenter		orthocenter x0 = t.orthocenter 	(t : Triangle ℝ P) (e : Fin 3 ≃ Fin 3) : orthocenter (t.reindex e) = t.orthocenter
identity	orthogonalProjection		orthogonalProjection x0 x1 = f x2	(s : AffineSubspace 𝕜 P) [Nonempty s] [s.direction.HasOrthogonalProjection] (f : P →ᵃⁱ[𝕜] P₂) [(s.map f.toAffineMap).direction.HasOrthogonalProjection] (p : P) : orthogonalProjection (s.map f.toAffineMap) (f p) = f (orthogonalProjection s p)
identity	orthogonalProjection		orthogonalProjection x0 x1 = orthogonalProjection x0 x2	(s : AffineSubspace 𝕜 P) [Nonempty s] [s.direction.HasOrthogonalProjection] (p : P) : orthogonalProjection s (orthogonalProjection s p) = orthogonalProjection s p
identity	orthogonalProjection		orthogonalProjection x0 x1 = orthogonalProjection x0 x2	{s₁ s₂ : AffineSubspace 𝕜 P} [Nonempty s₁] [Nonempty s₂] [s₁.direction.HasOrthogonalProjection] [s₂.direction.HasOrthogonalProjection] (h : s₁ ≤ s₂) (p : P) : orthogonalProjection s₁ (orthogonalProjection s₂ p) = orthogonalProjection s₁ p
identity	orthogonalProjection		orthogonalProjection x0 x1 = p 	{s : AffineSubspace 𝕜 P} [Nonempty s] [s.direction.HasOrthogonalProjection] (p : s) : orthogonalProjection s p = p
identity	orthogonalProjection		orthogonalProjection x0 x1 = p₁ 	(p₁ p₂ : P) : orthogonalProjection (affineSpan 𝕜 {p₁}) p₂ = p₁
identity	p		p  = orthogonalProjection x0 x1	{s : Sphere P} {p : P} {as : AffineSubspace ℝ P} [Nonempty as] [as.direction.HasOrthogonalProjection] (h : s.IsTangentAt p as) : p = orthogonalProjection as s.center
identity	p		p  = q 	{s : Sphere P} {p q : P} {as : AffineSubspace ℝ P} (hp : s.IsTangentAt p as) (hq : s.IsTangentAt q as) : p = q
identity	p		p  = s.circumcenter 	{n : ℕ} (s : Simplex ℝ P n) {p : P} (hp : p ∈ affineSpan ℝ (Set.range s.points)) {r : ℝ} (hr : ∀ i, dist (s.points i) p = r) : p = s.circumcenter
identity	p		p  = s.mongePoint 	{n : ℕ} {s : Simplex ℝ P (n + 2)} {i₁ : Fin (n + 3)} {p : P} (h : ∀ i₂, i₁ ≠ i₂ → p ∈ s.mongePlane i₁ i₂) : p = s.mongePoint
identity	p		p  = s.touchpoint x0 x1	{signs : Finset (Fin (n + 1))} {i : Fin (n + 1)} {p : P} (ht : (s.exsphere signs).IsTangentAt p (affineSpan ℝ (Set.range (s.faceOpposite i).points))) : p = s.touchpoint signs i
identity	p		p  = t.orthocenter 	{t : Triangle ℝ P} {i₁ i₂ : Fin 3} {p : P} (h₁₂ : i₁ ≠ i₂) (h₁ : p ∈ t.altitude i₁) (h₂ : p ∈ t.altitude i₂) : p = t.orthocenter
identity	pathELength		pathELength x0 x1 x2 x2 = 0 	: pathELength I γ a a = 0
identity	pathELength		pathELength x0 x1 x2 x3 = pathELength x0 x4 x5 x6	{f : ℝ → ℝ} (h : a ≤ b) (hf : MonotoneOn f (Icc a b)) (h'f : DifferentiableOn ℝ f (Icc a b)) (hγ : MDifferentiableOn 𝓘(ℝ) I γ (Icc (f a) (f b))) : pathELength I (γ ∘ f) a b = pathELength I γ (f a) (f b)
identity	pathELength		pathELength x0 x1 x2 x3 = pathELength x0 x4 x5 x6	{f : ℝ → ℝ} (h : a ≤ b) (hf : AntitoneOn f (Icc a b)) (h'f : DifferentiableOn ℝ f (Icc a b)) (hγ : MDifferentiableOn 𝓘(ℝ) I γ (Icc (f b) (f a))) : pathELength I (γ ∘ f) a b = pathELength I γ (f b) (f a)
identity	perpBisector		perpBisector x0 x1 = perpBisector x1 x0	(p₁ p₂ : P) : perpBisector p₁ p₂ = perpBisector p₂ p₁
identity	p₁		p₁  = p₂ 	(h₁₃ : s.IsDiameter p₁ p₃) (h₂₃ : s.IsDiameter p₂ p₃) : p₁ = p₂
identity	p₂		p₂  = p₃ 	(h₁₂ : s.IsDiameter p₁ p₂) (h₁₃ : s.IsDiameter p₁ p₃) : p₂ = p₃
identity	q		q  = p 	{s : Sphere P} {p q : P} {as : AffineSubspace ℝ P} (h : s.IsTangentAt p as) (hs : q ∈ s) (has : q ∈ as) : q = p
identity	r		r  = s.circumradius 	{n : ℕ} (s : Simplex ℝ P n) {p : P} (hp : p ∈ affineSpan ℝ (Set.range s.points)) {r : ℝ} (hr : ∀ i, dist (s.points i) p = r) : r = s.circumradius
identity	range		range x0 = I.target 	{𝕜 E H : Type*} [NontriviallyNormedField 𝕜] [NormedAddCommGroup E] [NormedSpace 𝕜 E] [TopologicalSpace H] (I : ModelWithCorners 𝕜 E H) : range I.toPartialEquiv = I.target
identity	range		range x0 = closure x1	: range I = closure (interior (range I))
identity	range		range x0 = univ 	{x : M} (hx : x ∈ e.source) : range (mfderiv I I' e x) = univ
identity	range		range x0 = univ 	(h : ¬ IsRCLikeNormedField 𝕜) : range I = univ
identity	reflection		reflection x0 x1 = f x2	(s : AffineSubspace 𝕜 P) [Nonempty s] [s.direction.HasOrthogonalProjection] (f : P →ᵃⁱ[𝕜] P₂) [(s.map f.toAffineMap).direction.HasOrthogonalProjection] (p : P) : reflection (s.map f.toAffineMap) (f p) = f (reflection s p)
identity	reflection		reflection x0 x1 = p 	(s : AffineSubspace 𝕜 P) [Nonempty s] [s.direction.HasOrthogonalProjection] (p : P) : reflection s (reflection s p) = p
identity	residueFieldMap		residueFieldMap x0 x1 = 𝟙 x2	(x : X) : residueFieldMap (𝟙 X) x = 𝟙 (X.residueField x)
identity	residueFieldMap		residueFieldMap x0 x1 x2 = X.evaluation x3 x4	{V : Opens Y} (x : (Opens.map f.base).obj V) (a : Y.presheaf.obj (op V)) : residueFieldMap f x.val (Y.evaluation ⟨f.base x, x.property⟩ a) = X.evaluation x (f.c.app (op V) a)
identity	residueFieldMap		residueFieldMap x0 x1 x2 = X.Γevaluation x1 x3	(x : X) (a : Y.presheaf.obj (op ⊤)) : residueFieldMap f x (Y.Γevaluation (f.base x) a) = X.Γevaluation x (f.c.app (op ⊤) a)
identity	riemannianEDist		riemannianEDist x0 x1 x1 = 0 	: riemannianEDist I x x = 0
identity	riemannianEDist		riemannianEDist x0 x1 x2 = riemannianEDist x0 x2 x1	: riemannianEDist I x y = riemannianEDist I y x
identity	s		s  = insert x0 x1	{s : Set P} (ho : OrthocentricSystem s) {t : Triangle ℝ P} (ht : Set.range t.points ⊆ s) : s = insert t.orthocenter (Set.range t.points)
identity	s		s  = t 	(h : ∀ x, s x = t x) : s = t
identity	s.circumcenter		s.circumcenter  = Finset.univ.centroid x0 x1	(s : Simplex ℝ P 1) : s.circumcenter = Finset.univ.centroid ℝ s.points
identity	s.circumcenter		s.circumcenter  = s.points x0	(s : Simplex ℝ P 0) (i : Fin 1) : s.circumcenter = s.points i
identity	s.circumsphere.center		s.circumsphere.center  = s.circumcenter 	{n : ℕ} (s : Simplex ℝ P n) : s.circumsphere.center = s.circumcenter
identity	s.circumsphere.radius		s.circumsphere.radius  = s.circumradius 	{n : ℕ} (s : Simplex ℝ P n) : s.circumsphere.radius = s.circumradius
identity	s.direction.orthogonalProjection		s.direction.orthogonalProjection x0 = 0 	(s : AffineSubspace 𝕜 P) [Nonempty s] [s.direction.HasOrthogonalProjection] (p : P) : s.direction.orthogonalProjection (p -ᵥ orthogonalProjection s p) = 0
identity	s.excenter		s.excenter x0 = Finset.univ.affineCombination x1 x2 x3	(signs : Finset (Fin (n + 1))) : s.excenter signs = Finset.univ.affineCombination ℝ s.points (s.excenterWeights signs)
identity	s.excenter		s.excenter x0 = s.excenter x1	(signs : Finset (Fin (n + 1))) : s.excenter signsᶜ = s.excenter signs
identity	s.excenter		s.excenter x0 = s.incenter 	: s.excenter Finset.univ = s.incenter
identity	s.excenterWeights		s.excenterWeights x0 = s.excenterWeights x1	(signs : Finset (Fin (n + 1))) : s.excenterWeights signsᶜ = s.excenterWeights signs
identity	s.exradius		s.exradius x0 = s.exradius x1	(signs : Finset (Fin (n + 1))) : s.exradius signsᶜ = s.exradius signs
identity	s.exradius		s.exradius x0 = s.inradius 	: s.exradius Finset.univ = s.inradius
identity	s.exsphere		s.exsphere x0 = s.exsphere x1	(signs : Finset (Fin (n + 1))) : s.exsphere signsᶜ = s.exsphere signs
identity	s.exsphere		s.exsphere x0 = s.insphere 	: s.exsphere Finset.univ = s.insphere
identity	s.incenter		s.incenter  = Finset.univ.affineCombination x0 x1 x2	: s.incenter = Finset.univ.affineCombination ℝ s.points (s.excenterWeights ∅)
identity	s.insphere.center		s.insphere.center  = s.incenter 	: s.insphere.center = s.incenter
identity	s.insphere.radius		s.insphere.radius  = s.inradius 	: s.insphere.radius = s.inradius
identity	s.mongePlane		s.mongePlane x0 x1 = s.mongePlane x1 x0	{n : ℕ} (s : Simplex ℝ P (n + 2)) (i₁ i₂ : Fin (n + 3)) : s.mongePlane i₁ i₂ = s.mongePlane i₂ i₁
identity	s.orthogonalProjectionSpan		s.orthogonalProjectionSpan x0 = s.points x1	(s : Simplex 𝕜 P 0) (p : P) : s.orthogonalProjectionSpan p = s.points 0
identity	s.pointsWithCircumcenter		s.pointsWithCircumcenter x0 = s.circumcenter 	{n : ℕ} (s : Simplex ℝ P n) : s.pointsWithCircumcenter circumcenterIndex = s.circumcenter
identity	s.pointsWithCircumcenter		s.pointsWithCircumcenter x0 = s.points x1	{n : ℕ} (s : Simplex ℝ P n) (i : Fin (n + 1)) : s.pointsWithCircumcenter (pointIndex i) = s.points i
identity	s.secondInter		s.secondInter x0 x1 = Sphere.secondInter x2 x3 x4	(as : AffineSubspace ℝ P) [Nonempty as] (s : Sphere as) (p : as) (v : as.direction) : s.secondInter p v = Sphere.secondInter ⟨(s.center : P), s.radius⟩ (p : P) (v : V)
identity	s.secondInter		s.secondInter x0 x1 = p 	(s : Sphere P) (p : P) (v : V) : s.secondInter (s.secondInter p v) v = p
identity	s.secondInter		s.secondInter x0 x1 = p 	(s : Sphere P) (p : P) : s.secondInter p (0 : V) = p
identity	s.secondInter		s.secondInter x0 x1 = s.secondInter x0 x2	(s : Sphere P) (p : P) (v : V) : s.secondInter p (-v) = s.secondInter p v
identity	s.secondInter		s.secondInter x0 x1 = s.secondInter x0 x2	(s : Sphere P) (p : P) (v : V) {r : ℝ} (hr : r ≠ 0) : s.secondInter p (r • v) = s.secondInter p v
identity	s.signedInfDist		s.signedInfDist x0 = AffineMap.const x1 x2 x3	(h : p ∈ s) : s.signedInfDist p = AffineMap.const ℝ P (0 : ℝ)
identity	s.signedInfDist		s.signedInfDist x0 = signedDist x1 x2	(h : q ∈ s) : s.signedInfDist p = signedDist (p -ᵥ orthogonalProjection s p) q
identity	s.signedInfDist		s.signedInfDist x0 x1 = 0 	{j : Fin (n + 1)} (h : j ≠ i) : s.signedInfDist i (s.points j) = 0
identity	s.signedInfDist		s.signedInfDist x0 x1 = 0 	{x : P} (hx : x ∈ s) : s.signedInfDist p x = 0
identity	s.signedInfDist		s.signedInfDist x0 x1 = s.inradius 	(i : Fin (n + 1)) : s.signedInfDist i s.incenter = s.inradius
identity	s.touchpoint		s.touchpoint x0 x1 = s.points x2	(s : Simplex ℝ P 1) (signs : Finset (Fin 2)) (i : Fin 2) : s.touchpoint signs i = s.points i.rev
identity	s.touchpointWeights		s.touchpointWeights x0 x1 x1 = 0 	{signs : Finset (Fin (n + 1))} (i : Fin (n + 1)) : s.touchpointWeights signs i i = 0
identity	signedDist		signedDist x0 x1 = signedDist x0 x2	(h : ⟪v, p -ᵥ q⟫ = 0) : signedDist v p = signedDist v q
identity	signedDist		signedDist x0 x1 = signedDist x2	(h : ∃ r > (0 : ℝ), r • v = w) : signedDist (P := P) v = signedDist w
identity	signedDist		signedDist x0 x1 x1 = 0 	: signedDist v p p = 0
identity	signedDist		signedDist x0 x1 x2 = 0 	: signedDist 0 p q = 0
identity	signedDist		signedDist x0 x1 x2 = 0 	(h : ⟪v, q -ᵥ p⟫ = 0) : signedDist v p q = 0
identity	signedDist		signedDist x0 x1 x2 = dist x1 x2	: signedDist (q -ᵥ p) p q = dist p q
identity	signedDist		signedDist x0 x1 x2 = signedDist x0 x1 x3	(h : ⟪v, q -ᵥ r⟫ = 0) : signedDist v p q = signedDist v p r
identity	signedDist		signedDist x0 x1 x2 = signedDist x0 x3 x4	: signedDist v (w +ᵥ p) (w +ᵥ q) = signedDist v p q
identity	signedDist		signedDist x0 x1 x2 = signedDist x0 x3 x4	: signedDist v (w +ᵥ p) q = signedDist v p (-w +ᵥ q)
identity	signedDist		signedDist x0 x1 x2 = signedDist x0 x3 x4	: signedDist v p (w +ᵥ q) = signedDist v (-w +ᵥ p) q
identity	signedDist		signedDist x0 x1 x2 = signedDist x3 x1 x2	{r : ℝ} (h : 0 < r) : signedDist (r • v) p q = signedDist v p q
identity	smoothSheaf.eval		smoothSheaf.eval x0 x1 x2 x3 x4 = f x5	(U : Opens M) (x : M) (hx : x ∈ U) (f : (smoothSheaf IM I M N).presheaf.obj (op U)) : smoothSheaf.eval IM I N (x : M) ((smoothSheaf IM I M N).presheaf.germ U x hx f) = f ⟨x, hx⟩
identity	smoothSheafCommRing.eval		smoothSheafCommRing.eval x0 x1 x2 x3 x4 x5 = f x6	(U : Opens M) (x : M) (hx : x ∈ U) (f : (smoothSheafCommRing IM I M R).presheaf.obj (op U)) : smoothSheafCommRing.eval IM I M R x ((smoothSheafCommRing IM I M R).presheaf.germ U x hx f) = f ⟨x, hx⟩
identity	smoothSheafCommRing.evalHom		smoothSheafCommRing.evalHom x0 x1 x2 x3 x4 x5 = f x6	(U : Opens (TopCat.of M)) (x : M) (hx : x ∈ U) (f : (smoothSheafCommRing IM I M R).presheaf.obj (op U)) : smoothSheafCommRing.evalHom IM I M R (x : TopCat.of M) ((smoothSheafCommRing IM I M R).presheaf.germ U x hx f) = f ⟨x, hx⟩
identity	stereoInvFun		stereoInvFun x0 x1 = x 	(hv : ‖v‖ = 1) {x : sphere (0 : E) 1} (hx : (x : E) ≠ v) : stereoInvFun hv (stereoToFun v x) = x
identity	stereoToFun		stereoToFun x0 x1 = w 	(hv : ‖v‖ = 1) (w : (ℝ ∙ v)ᗮ) : stereoToFun v (stereoInvFun hv w) = w
identity	stereographic		stereographic x0 x1 = 0 	(v : sphere (0 : E) 1) : stereographic (norm_eq_of_mem_sphere (-v)) v = 0
identity	stereographic		stereographic x0 x1 = 0 	(v : sphere (0 : E) 1) : stereographic (norm_eq_of_mem_sphere v) (-v) = 0
identity	sumCongr		sumCongr x0 x1 = Sum.map x0 x1	(φ : Diffeomorph I J M N n) (ψ : Diffeomorph I J M' N' n) : sumCongr φ ψ = Sum.map φ ψ
identity	support		support x0 = support x1	{r : ℝ} (hr : r ∈ Ioo 0 f.rOut) : support (f.updateRIn r hr) = support f
identity	sx₁.circumcenter		sx₁.circumcenter  = sx₂.circumcenter 	{ps : Set P} {n : ℕ} [FiniteDimensional ℝ V] (hd : finrank ℝ V = n) (hc : Cospherical ps) {sx₁ sx₂ : Simplex ℝ P n} (hsx₁ : Set.range sx₁.points ⊆ ps) (hsx₂ : Set.range sx₂.points ⊆ ps) : sx₁.circumcenter = sx₂.circumcenter
identity	sx₁.circumradius		sx₁.circumradius  = sx₂.circumradius 	{ps : Set P} {n : ℕ} [FiniteDimensional ℝ V] (hd : finrank ℝ V = n) (hc : Cospherical ps) {sx₁ sx₂ : Simplex ℝ P n} (hsx₁ : Set.range sx₁.points ⊆ ps) (hsx₂ : Set.range sx₂.points ⊆ ps) : sx₁.circumradius = sx₂.circumradius
identity	sx₁.circumsphere		sx₁.circumsphere  = sx₂.circumsphere 	{ps : Set P} {n : ℕ} [FiniteDimensional ℝ V] (hd : finrank ℝ V = n) (hc : Cospherical ps) {sx₁ sx₂ : Simplex ℝ P n} (hsx₁ : Set.range sx₁.points ⊆ ps) (hsx₂ : Set.range sx₂.points ⊆ ps) : sx₁.circumsphere = sx₂.circumsphere
identity	s₁.circumcenter		s₁.circumcenter  = s₂.circumcenter 	{n : ℕ} {s₁ s₂ : Simplex ℝ P n} (h : Set.range s₁.points = Set.range s₂.points) : s₁.circumcenter = s₂.circumcenter
identity	s₁.commonTangents		s₁.commonTangents x0 = s₂.commonTangents x1	(s₁ s₂ : Sphere P) : s₁.commonTangents s₂ = s₂.commonTangents s₁
identity	s₁.mongePoint		s₁.mongePoint  = s₂.mongePoint 	{n : ℕ} {s₁ s₂ : Simplex ℝ P n} (h : Set.range s₁.points = Set.range s₂.points) : s₁.mongePoint = s₂.mongePoint
identity	t.altitude		t.altitude x0 = t.mongePlane x1 x2	(t : Triangle ℝ P) {i₁ i₂ i₃ : Fin 3} (h₁₂ : i₁ ≠ i₂) (h₁₃ : i₁ ≠ i₃) (h₂₃ : i₂ ≠ i₃) : t.altitude i₁ = t.mongePlane i₂ i₃
identity	t.orthocenter		t.orthocenter  = t.mongePoint 	(t : Triangle ℝ P) : t.orthocenter = t.mongePoint
identity	tangentCoordChange		tangentCoordChange x0 x1 x1 x2 x3 = v 	{x z : M} {v : E} (h : z ∈ (extChartAt I x).source) : tangentCoordChange I x x z v = v
identity	tangentCoordChange		tangentCoordChange x0 x1 x2 x3 = fderivWithin x4 x5 x6 x7	{x y z : M} : tangentCoordChange I x y z = fderivWithin 𝕜 (extChartAt I y ∘ (extChartAt I x).symm) (range I) (extChartAt I x z)
identity	tangentCoordChange		tangentCoordChange x0 x1 x2 x3 x4 = tangentCoordChange x0 x5 x2 x3 x6	{w x y z : M} {v : E} (h : z ∈ (extChartAt I w).source ∩ (extChartAt I x).source ∩ (extChartAt I y).source) : tangentCoordChange I x y z (tangentCoordChange I w x z v) = tangentCoordChange I w y z v
identity	tangentMap		tangentMap x0 x0 x1 = id 	: tangentMap I I (id : M → M) = id
identity	tangentMapWithin		tangentMapWithin x0 x0 x1 x2 x3 = p 	{p : TangentBundle I M} (hs : UniqueMDiffWithinAt I s p.proj) : tangentMapWithin I I (id : M → M) s p = p
identity	toBasisAt		toBasisAt x0 x1 x2 = s x2 x3	(hs : IsLocalFrameOn I F n s u) (hx : x ∈ u) (i : ι) : toBasisAt hs hx i = s i x
identity	toLocallyRingedSpace		toLocallyRingedSpace x0 x1 = X 	{X Y : LocallyRingedSpace} (f : X ⟶ Y) [LocallyRingedSpace.IsOpenImmersion f] : toLocallyRingedSpace Y f.toHom = X
identity	toSheafedSpace		toSheafedSpace x0 x1 = X 	{X Y : SheafedSpace C} (f : X ⟶ Y) [SheafedSpace.IsOpenImmersion f] : toSheafedSpace Y f.hom = X
identity	t₁.circumsphere		t₁.circumsphere  = t₂.circumsphere 	{t₁ t₂ : Triangle ℝ P} {i₁ i₂ i₃ : Fin 3} (h₁₂ : i₁ ≠ i₂) (h₁₃ : i₁ ≠ i₃) (h₂₃ : i₂ ≠ i₃) (h₁ : t₁.points i₁ = t₂.points i₁) (h₃ : t₁.points i₃ = t₂.points i₃) (h₂ : (2 : ℤ) • ∡ (t₁.points i₁) (t₁.points i₂) (t₁.points i₃) = (2 : ℤ) • ∡ (t₂.points i₁) (t₂.points i₂) (t₂.points i₃)) : t₁.circumsphere = t₂.circumsphere
identity	t₁.orthocenter		t₁.orthocenter  = t₂.orthocenter 	{t₁ t₂ : Triangle ℝ P} (h : Set.range t₁.points = Set.range t₂.points) : t₁.orthocenter = t₂.orthocenter
identity	t₂.altitude		t₂.altitude x0 = line x1	{t₁ t₂ : Triangle ℝ P} {i₁ i₂ i₃ j₁ j₂ j₃ : Fin 3} (hi₁₂ : i₁ ≠ i₂) (hi₁₃ : i₁ ≠ i₃) (hi₂₃ : i₂ ≠ i₃) (hj₁₂ : j₁ ≠ j₂) (hj₁₃ : j₁ ≠ j₃) (hj₂₃ : j₂ ≠ j₃) (h₁ : t₂.points j₁ = t₁.orthocenter) (h₂ : t₂.points j₂ = t₁.points i₂) (h₃ : t₂.points j₃ = t₁.points i₃) : t₂.altitude j₂ = line[ℝ, t₁.points i₁, t₁.points i₂]
identity	t₂.orthocenter		t₂.orthocenter  = t₁.points x0	{t₁ t₂ : Triangle ℝ P} {i₁ i₂ i₃ j₁ j₂ j₃ : Fin 3} (hi₁₂ : i₁ ≠ i₂) (hi₁₃ : i₁ ≠ i₃) (hi₂₃ : i₂ ≠ i₃) (hj₁₂ : j₁ ≠ j₂) (hj₁₃ : j₁ ≠ j₃) (hj₂₃ : j₂ ≠ j₃) (h₁ : t₂.points j₁ = t₁.orthocenter) (h₂ : t₂.points j₂ = t₁.points i₂) (h₃ : t₂.points j₃ = t₁.points i₃) : t₂.orthocenter = t₁.points i₁
identity	writtenInExtChartAt		writtenInExtChartAt x0 x0 x1 x2 = ᶠ x3 x4	: writtenInExtChartAt I I p Sum.swap =ᶠ[𝓝[range I] (I <| chartAt H p p)] id
identity	writtenInExtChartAt		writtenInExtChartAt x0 x0 x1 x2 x3 = y 	{x : TotalSpace F E} {y} (hy : y ∈ (extChartAt (IB.prod 𝓘(𝕜, F)) x).target) : writtenInExtChartAt (IB.prod 𝓘(𝕜, F)) (IB.prod 𝓘(𝕜, F)) x (trivializationAt F E x.proj) y = y
identity	writtenInExtChartAt		writtenInExtChartAt x0 x0 x1 x2 x3 = y 	{x : M} {y : E} (h : y ∈ (extChartAt I x).target) : writtenInExtChartAt I I x (chartAt H x) y = y
identity	writtenInExtChartAt		writtenInExtChartAt x0 x0 x1 x2 x3 x4 = y 	{x : TotalSpace F E} {y} (hy : y ∈ (extChartAt (IB.prod 𝓘(𝕜, F)) x).target) : writtenInExtChartAt (IB.prod 𝓘(𝕜, F)) (IB.prod 𝓘(𝕜, F)) (trivializationAt F E x.proj x) (trivializationAt F E x.proj).toOpenPartialHomeomorph.symm y = y
